sqft_living,floors,condition,grade,total_sqft,quality_score,size_category_encoded,sqft_per_bedroom,sqft_living_binned,floors_binned,grade_binned,total_sqft_binned,quality_score_binned,size_category_encoded_binned,sqft_per_bedroom_binned,price
-1.2510663198037184,0.6898930087020411,-0.3167256588941896,1.6400818931562644,-0.832470412967535,1.0530396275411282,1.0,-1.788918778922634,1.0,2.0,4.0,1.0,3.0,1.0,2.0,964367.0536231884
0.3441795472197573,-1.1370395799665365,-1.7887301595076266,0.0203672545924043,-0.791103551081836,-0.522361969637605,0.0,0.4921475749096281,2.0,0.0,2.0,1.0,2.0,0.0,2.0,956734.0
-1.7302409258117115,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,-1.781590654634539,0.051953683142016496,1.0,-0.9112207652536929,0.0,0.0,2.0,1.0,2.0,1.0,2.0,825528.0
1.7276272341581953,0.6898930087020411,1.1552788417192474,-0.7434560696987634,3.7184797816977024,-0.17383559627336015,0.0,2.4703604862839343,4.0,2.0,1.0,4.0,2.0,0.0,2.0,1101736.0
-0.3047340258067412,-0.2235732856322476,-0.1619979130910727,-0.7434560696987634,0.37603038870008293,-0.5690186227164562,1.0,0.6093071025345534,2.0,1.0,1.0,2.0,2.0,1.0,2.0,892757.0
0.0262915150590614,-0.2235732856322476,-0.1619979130910727,-0.2667484771277578,0.2487623804297083,-0.23532330791675224,0.0,0.03759463768704228,2.0,1.0,2.0,2.0,2.0,0.0,2.0,964367.0536231884
-1.7452620733354731,-1.1370395799665365,-0.3167256588941896,0.0203672545924043,-1.7823739566425887,-0.08076061945357385,1.0,-2.4955768113245305,0.0,0.0,2.0,1.0,2.0,1.0,2.0,834193.0
-0.6877732876626605,0.6898930087020411,-0.3167256588941896,0.2099591154432477,-0.20159276187056635,0.051953683142016496,1.0,0.4046662358902934,1.0,2.0,2.0,2.0,2.0,1.0,2.0,855460.0
0.0993348425824442,1.6033593030363296,1.1552788417192474,0.6866667080142533,0.24710860539239948,0.8272503481257516,0.0,-0.198617220228041,2.0,3.0,3.0,2.0,3.0,0.0,2.0,1211447.0
-1.4162989425650954,-0.0201404449562094,-1.7887301595076266,-0.7434560696987634,-0.997703035728912,-1.0570382966414225,1.0,-2.0251874219749397,0.0,1.0,1.0,1.0,1.0,1.0,2.0,964367.0536231884
0.4177831700861888,-0.2235732856322476,-0.1619979130910727,0.2099591154432477,0.3356879487729108,0.09837200688295156,0.0,-0.8353456827770002,2.0,1.0,2.0,2.0,2.0,0.0,2.0,932154.0
-0.7553684515195875,2.516825597370618,1.1552788417192474,-2.1735788474117803,-0.3367725446834041,-1.174921540672472,1.0,-1.0801128497657164,1.0,4.0,0.0,2.0,1.0,1.0,2.0,815393.0
-0.3843461076826774,-1.1370395799665365,1.1552788417192474,1.1633743005852588,-0.4171247336589242,1.1609456629254553,1.0,-0.5495823512755386,1.0,0.0,3.0,2.0,3.0,1.0,2.0,964367.0536231884
-0.7568705662719637,0.6898930087020411,-1.7887301595076266,2.593497078298276,-0.3382746594357803,1.2788289069565053,1.0,0.44532110886466236,1.0,2.0,4.0,2.0,4.0,1.0,2.0,866922.0
0.0262915150590614,0.6898930087020411,1.1552788417192474,0.2099591154432477,0.7427537161487574,0.49355503332604755,0.0,-0.3855983663287012,2.0,2.0,2.0,2.0,3.0,0.0,2.0,880285.0
-2.286023384190889,-0.0201404449562094,-1.7887301595076266,-0.7434560696987634,-3.059582668158525,-1.0570382966414225,1.0,4.570839376600957,0.0,1.0,1.0,0.0,1.0,1.0,2.0,687633.0
-1.6295992374025092,0.6898930087020411,1.1552788417192474,0.6866667080142533,-2.975148489044834,0.8272503481257516,1.0,3.258337781629752,0.0,2.0,3.0,0.0,3.0,1.0,2.0,964367.0536231884
0.2029807604963988,-0.2235732856322476,-0.3167256588941896,0.6866667080142533,1.599970708119689,0.3856489979417205,0.0,0.10689857184168398,2.0,1.0,3.0,3.0,3.0,0.0,2.0,1098550.0
0.8533964482752736,1.6033593030363296,1.1552788417192474,-0.2667484771277578,-0.4094082229061744,0.15985971852634379,0.0,-1.7063421645656711,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1135956.0
-0.1725479275976397,-0.2235732856322476,-0.1619979130910727,-1.220163662269769,-0.628954044063113,-0.90271393751616,1.0,-0.09087130715897196,2.0,1.0,1.0,1.0,1.0,1.0,2.0,964367.0536231884
0.0262915150590614,1.6033593030363296,-0.3167256588941896,0.2099591154432477,-0.20911847753210028,0.051953683142016496,0.0,0.03759463768704228,2.0,3.0,2.0,2.0,2.0,0.0,2.0,964367.0536231884
-0.8980693529953221,-0.2235732856322476,-0.3167256588941896,-0.2667484771277578,-1.747357467459571,-0.2817416316576873,1.0,13.171324459125046,1.0,1.0,2.0,1.0,2.0,1.0,3.0,924309.0
-0.5871315992534583,-0.0201404449562094,1.1552788417192474,0.0203672545924043,-1.0608707450424069,0.36084073073045725,1.0,1.1739530976251402,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1055973.0
1.236435710131193,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,1.0726276362929594,0.051953683142016496,0.0,-18.133895624730727,3.0,0.0,2.0,2.0,2.0,0.0,1.0,995394.0
0.3787281865244088,-1.1370395799665365,1.1552788417192474,-0.7434560696987634,0.4464398615068824,-0.17383559627336015,0.0,-0.22283289045322704,2.0,0.0,1.0,2.0,2.0,0.0,2.0,954867.0
0.3561964652387666,-0.2235732856322476,-1.7887301595076266,0.2099591154432477,0.9092329612785517,-0.3896476670420146,0.0,0.5093307489497959,2.0,1.0,2.0,2.0,2.0,0.0,2.0,937771.0
-0.497004714110889,-1.1370395799665365,-0.1619979130910727,-0.2667484771277578,0.9701427331550397,-0.23532330791675224,1.0,0.9937469289792082,1.0,0.0,2.0,2.0,2.0,1.0,2.0,791605.0
-0.8469974514145329,-0.2235732856322476,-0.3167256588941896,-1.220163662269769,-0.37484842555096637,-0.949132261257095,1.0,1.6935475505542437,1.0,1.0,1.0,2.0,1.0,1.0,2.0,780857.0
0.701682858285282,2.516825597370618,1.1552788417192474,-0.2667484771277578,1.2881473394489125,0.15985971852634379,0.0,1.0033470026046172,3.0,4.0,2.0,3.0,2.0,0.0,2.0,1064037.0
0.0262915150590614,-1.1370395799665365,-1.7887301595076266,0.0203672545924043,-1.319051390996079,-0.522361969637605,0.0,0.03759463768704228,2.0,0.0,2.0,1.0,2.0,0.0,2.0,709502.0
1.0862242348935776,-0.2235732856322476,-0.3167256588941896,0.0203672545924043,1.0099066900214582,-0.08076061945357385,0.0,-0.639103437647309,3.0,1.0,2.0,2.0,2.0,0.0,2.0,964367.0536231884
-1.042272369223433,-0.0201404449562094,-0.3167256588941896,-0.2667484771277578,-0.4054595647868501,-0.2817416316576873,1.0,-1.4903611299747201,1.0,1.0,2.0,2.0,2.0,1.0,2.0,964367.0536231884
0.0262915150590614,-1.1370395799665365,1.1552788417192474,-0.2667484771277578,1.2051741770286193,0.15985971852634379,0.0,-0.015469179489305356,2.0,0.0,2.0,3.0,2.0,0.0,2.0,791814.0
0.3652091537530235,0.6898930087020411,-1.7887301595076266,1.6400818931562644,-0.4908883650883052,0.6114382773570971,0.0,0.5222181294799216,2.0,2.0,4.0,2.0,3.0,0.0,2.0,1158433.0
1.138798251226743,0.6898930087020411,-0.3167256588941896,0.0203672545924043,0.30870027637062736,-0.08076061945357385,0.0,1.6283849583157173,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1036625.0
-0.2566663537307043,-1.1370395799665365,-0.1619979130910727,0.2099591154432477,0.4944619060059426,0.09837200688295156,1.0,0.1510151805936872,2.0,0.0,2.0,2.0,2.0,1.0,2.0,939611.0
-1.36372492623193,0.6898930087020411,-0.3167256588941896,0.6866667080142533,-0.9451290193957466,0.3856489979417205,1.0,0.8023769497699895,0.0,2.0,3.0,1.0,3.0,1.0,2.0,723087.0
-1.470375073650637,-1.1370395799665365,1.1552788417192474,-0.7434560696987634,-2.080302306981178,-0.17383559627336015,1.0,21.56491267302304,0.0,0.0,1.0,1.0,2.0,1.0,4.0,805666.0
0.9435233334178428,-1.1370395799665365,-0.3167256588941896,1.6400818931562644,2.583588382744157,1.0530396275411282,0.0,-1.8865483332116029,3.0,0.0,4.0,3.0,3.0,0.0,2.0,1212738.0
1.5954411359490936,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,1.6241534949537477,0.051953683142016496,0.0,-3.19003961975051,3.0,0.0,2.0,3.0,2.0,0.0,2.0,1180724.0
-0.1199739112644743,-1.1370395799665365,-0.3167256588941896,1.1633743005852588,0.2986219955717091,0.7193443127414243,1.0,-0.06318352409888012,2.0,0.0,3.0,2.0,3.0,1.0,2.0,998837.0
1.1718447757790182,-1.1370395799665365,-1.7887301595076266,-0.2667484771277578,0.7668187105224187,-0.7233429818417184,0.0,-17.186587768569012,3.0,0.0,2.0,2.0,1.0,0.0,1.0,978322.0
0.4012599078100511,-1.1370395799665365,-0.3167256588941896,-1.220163662269769,1.6226497607395607,-0.949132261257095,0.0,-0.8023078851919127,2.0,0.0,1.0,3.0,1.0,0.0,2.0,868156.0
-0.8094445826051291,2.516825597370618,2.627283342332684,0.6866667080142533,-0.39084867576894566,1.2688516983097824,1.0,-1.157437132946471,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1027512.0
0.0262915150590614,-1.1370395799665365,1.1552788417192474,0.2099591154432477,-0.9451531870182525,0.49355503332604755,0.0,0.03759463768704228,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1083817.0
-0.0764125834455658,-1.1370395799665365,1.1552788417192474,-0.7434560696987634,0.6373671250107353,-0.17383559627336015,1.0,0.044958990225768256,2.0,0.0,1.0,2.0,2.0,1.0,2.0,906487.0
1.8462942995959115,0.6898930087020411,-0.1619979130910727,0.2099591154432477,1.124321412424333,0.09837200688295156,0.0,-3.6916134558150207,4.0,2.0,2.0,3.0,2.0,0.0,2.0,1034060.0
0.954038136684476,1.6033593030363296,-0.1619979130910727,0.2099591154432477,0.7945633201771113,0.09837200688295156,0.0,-0.5613288980441684,3.0,3.0,2.0,2.0,2.0,0.0,2.0,950434.0
0.0707946622872972,2.516825597370618,-0.3167256588941896,1.1633743005852588,0.1201415800103743,0.7193443127414243,0.0,-1.0382933833006904,2.0,4.0,3.0,2.0,3.0,0.0,2.0,964367.0536231884
0.0768031212968018,-0.0201404449562094,-0.3167256588941896,0.2099591154432477,-0.2970647602949789,0.051953683142016496,0.0,-0.15356567806655785,2.0,1.0,2.0,2.0,2.0,0.0,2.0,928148.0
-2.286023384190889,-1.1370395799665365,-0.3167256588941896,1.6400818931562644,-3.4260524309977196,1.0530396275411282,1.0,4.570839376600957,0.0,0.0,4.0,0.0,3.0,1.0,2.0,964367.0536231884
-0.2972234520448605,0.6898930087020411,-0.1619979130910727,1.1633743005852588,-0.03389616041173582,0.7657626364823593,1.0,0.5942899218140593,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1135047.0
0.3952514488005466,-0.2235732856322476,1.1552788417192474,0.6866667080142533,-1.1036125741196618,0.8272503481257516,0.0,0.20815674989001987,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1058019.0
0.0262915150590614,-1.1370395799665365,-1.7887301595076266,0.2099591154432477,0.44488742189524483,-0.3896476670420146,0.0,-0.3855983663287012,2.0,0.0,2.0,2.0,2.0,0.0,2.0,838947.0
-0.6367013860818713,-0.2235732856322476,-0.3167256588941896,-0.2667484771277578,1.1899000740589878,-0.2817416316576873,1.0,-0.9104290061190603,1.0,1.0,2.0,3.0,2.0,1.0,2.0,882522.0
0.3622049242482711,0.6898930087020411,-0.3167256588941896,1.1633743005852588,0.027542704221494296,0.7193443127414243,0.0,-0.21311107300283447,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1049386.0
0.5830157928475659,1.6033593030363296,-0.3167256588941896,0.0203672545924043,-0.5557751804361593,-0.08076061945357385,0.0,-1.1657236586278756,2.0,3.0,2.0,1.0,2.0,0.0,2.0,985878.0
0.0828115803063065,-1.1370395799665365,-0.3167256588941896,0.0203672545924043,0.40824889368188466,-0.08076061945357385,0.0,0.11841353953598069,2.0,0.0,2.0,2.0,2.0,0.0,2.0,823407.0
-0.877039746462056,0.6898930087020411,-0.3167256588941896,-1.220163662269769,-1.4939827297568609,-0.949132261257095,1.0,1.753616273436221,1.0,2.0,1.0,1.0,1.0,1.0,2.0,832731.0
0.0262915150590614,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,-1.0363579365536826,0.051953683142016496,0.0,0.03759463768704228,2.0,0.0,2.0,1.0,2.0,0.0,2.0,884438.0
-0.5045152878727698,0.6898930087020411,-0.3167256588941896,-2.1735788474117803,0.2740569349593799,-1.616522890856503,1.0,0.2968424423495758,1.0,2.0,0.0,2.0,0.0,1.0,2.0,772510.0
-1.791827630659134,-0.2235732856322476,-0.3167256588941896,-0.2667484771277578,-1.3732317238229506,-0.2817416316576873,1.0,-2.562161610730181,0.0,1.0,2.0,1.0,2.0,1.0,2.0,762742.0
0.321647825934115,1.6033593030363296,-1.7887301595076266,0.0203672545924043,-0.9050463674900925,-0.522361969637605,0.0,-0.6431257695546729,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1140914.0
0.0262915150590614,0.6898930087020411,1.1552788417192474,-0.2667484771277578,-0.277625212477265,0.15985971852634379,0.0,-0.3855983663287012,2.0,2.0,2.0,2.0,2.0,0.0,2.0,981478.0
-0.3152488290733743,-1.1370395799665365,1.1552788417192474,-0.2667484771277578,-0.439025858997867,0.15985971852634379,1.0,0.6303311555432456,2.0,0.0,2.0,2.0,2.0,1.0,2.0,914566.0
-1.73474727006884,2.516825597370618,-0.1619979130910727,1.6400818931562644,-1.5599422353377503,1.0994579512820633,1.0,1.0206759416106226,0.0,4.0,4.0,1.0,3.0,1.0,2.0,890369.0
0.0262915150590614,-0.0201404449562094,-0.1619979130910727,-0.7434560696987634,-0.3665601605536686,-0.5690186227164562,0.0,-0.05256914392631602,2.0,1.0,1.0,2.0,2.0,0.0,2.0,916106.0
-0.2281261734355574,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,1.7984241606868214,0.051953683142016496,1.0,-0.12014124925106903,2.0,0.0,2.0,3.0,2.0,1.0,2.0,985935.0
0.4523318093908404,0.6898930087020411,-0.1619979130910727,-0.2667484771277578,-1.0147549931029964,-0.23532330791675224,0.0,0.6467961412711374,2.0,2.0,2.0,1.0,2.0,0.0,2.0,964367.0536231884
2.232337790956583,2.516825597370618,-0.3167256588941896,0.6866667080142533,1.6601718000807564,0.3856489979417205,0.0,-4.463496544848429,4.0,4.0,3.0,3.0,3.0,0.0,2.0,964367.0536231884
0.175942694953628,-1.1370395799665365,-0.1619979130910727,-2.1735788474117803,0.3429065973717168,-1.570104567115568,0.0,-2.5804224514709255,2.0,0.0,0.0,2.0,0.0,0.0,2.0,964367.0536231884
0.2765843833628303,-0.2235732856322476,1.1552788417192474,-1.220163662269769,-0.7381928920231722,-0.5075309110730639,0.0,0.14566146812581254,2.0,1.0,1.0,1.0,2.0,0.0,2.0,967762.0
0.0262915150590614,-1.1370395799665365,1.1552788417192474,0.0203672545924043,0.44488742189524483,0.36084073073045725,0.0,-0.3855983663287012,2.0,0.0,2.0,2.0,3.0,0.0,2.0,643396.0
-0.0658977801789327,-0.0201404449562094,-1.7887301595076266,0.0203672545924043,-0.2651972950128539,-0.522361969637605,1.0,0.9664744053206135,2.0,1.0,2.0,2.0,2.0,1.0,2.0,957857.0
0.039250252487398,-1.1370395799665365,-1.7887301595076266,-1.6968712548407745,0.8310285928993384,-1.7244289262408299,0.0,-0.07847977446408638,2.0,0.0,0.0,2.0,0.0,0.0,2.0,900921.0
0.3291583996959958,-1.1370395799665365,-1.7887301595076266,-0.2667484771277578,0.7477543065321792,-0.7233429818417184,0.0,-0.6581429502751673,2.0,0.0,2.0,2.0,1.0,0.0,2.0,890197.0
-0.0749104686931896,1.6033593030363296,-0.3167256588941896,0.6866667080142533,1.9180055347181595,0.3856489979417205,1.0,1.0986568968780617,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1037143.0
-1.4373285490983614,0.6898930087020411,-1.7887301595076266,0.0203672545924043,-1.9773046283734481,-0.522361969637605,1.0,-0.7569602596331811,0.0,2.0,2.0,1.0,2.0,1.0,2.0,796703.0
0.0262915150590614,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,-0.9412326208617521,0.051953683142016496,0.0,0.03759463768704228,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1083199.0
0.8699197105514113,0.6898930087020411,1.1552788417192474,0.6866667080142533,2.5593013552147568,0.8272503481257516,0.0,-12.758474301394479,3.0,2.0,3.0,3.0,3.0,0.0,1.0,1213616.0
0.916485267875072,0.6898930087020411,2.627283342332684,-0.2667484771277578,0.38290590180269646,0.6014610687103746,0.0,-1.8324864826178233,3.0,2.0,2.0,2.0,3.0,0.0,2.0,1125519.0
-1.1263907953564976,2.516825597370618,-0.3167256588941896,1.1633743005852588,-1.8316496899661534,0.7193443127414243,1.0,2.2521866733566327,1.0,4.0,3.0,1.0,3.0,1.0,2.0,952469.0
1.6525214965393875,-0.0201404449562094,-0.3167256588941896,0.2099591154432477,1.720026825934677,0.051953683142016496,0.0,2.3629656485328865,4.0,1.0,2.0,3.0,2.0,0.0,2.0,1161673.0
-1.7182240077927022,-0.0201404449562094,-0.3167256588941896,-0.2667484771277578,-0.43761297134131816,-0.2817416316576873,1.0,3.435540514131585,0.0,1.0,2.0,2.0,2.0,1.0,2.0,964367.0536231884
-1.2240282542609475,0.6898930087020411,1.1552788417192474,-1.220163662269769,1.1877692911343907,-0.5075309110730639,1.0,-1.7502566373322566,1.0,2.0,1.0,3.0,2.0,1.0,2.0,809355.0
-0.7148113532054313,0.6898930087020411,-0.3167256588941896,-0.2667484771277578,-1.416356027245771,-0.2817416316576873,1.0,1.4292451698735436,1.0,2.0,2.0,1.0,2.0,1.0,2.0,870171.0
0.0858158098110588,-1.1370395799665365,-0.3167256588941896,-0.2667484771277578,0.5044117166472422,-0.2817416316576873,0.0,-0.050491581105358764,2.0,0.0,2.0,2.0,2.0,0.0,2.0,856647.0
-0.6382035008342475,-0.2235732856322476,-0.1619979130910727,-0.2667484771277578,-0.6976007075572601,-0.23532330791675224,1.0,-0.9125769028740812,1.0,1.0,2.0,1.0,2.0,1.0,2.0,878525.0
0.0262915150590614,-1.1370395799665365,1.1552788417192474,0.2099591154432477,-1.085055495129161,0.49355503332604755,0.0,-0.05256914392631602,2.0,0.0,2.0,1.0,3.0,0.0,2.0,935338.0
0.0262915150590614,0.6898930087020411,-0.3167256588941896,1.6400818931562644,-0.33746543276069196,1.0530396275411282,0.0,-0.3855983663287012,2.0,2.0,4.0,2.0,3.0,0.0,2.0,830598.0
0.0262915150590614,-1.1370395799665365,-0.1619979130910727,-0.7434560696987634,0.5106149305664975,-0.5690186227164562,0.0,-0.05256914392631602,2.0,0.0,1.0,2.0,2.0,0.0,2.0,982290.0
-1.1384077133755068,-0.2235732856322476,-0.3167256588941896,-0.2667484771277578,-0.7246544886850778,-0.2817416316576873,1.0,-1.6278265222960617,1.0,1.0,2.0,1.0,2.0,1.0,2.0,831875.0
1.8282689225673976,1.6033593030363296,1.1552788417192474,0.6866667080142533,2.5141919767538274,0.8272503481257516,0.0,-3.6555722220858344,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1216043.0
-0.974677205366506,-1.1370395799665365,-1.7887301595076266,0.2099591154432477,-0.6814298035916678,-0.3896476670420146,1.0,1.9488396228026472,1.0,0.0,2.0,1.0,2.0,1.0,2.0,722616.0
-0.4203968617397051,2.516825597370618,-0.1619979130910727,0.2099591154432477,-0.0018009549035216676,0.09837200688295156,1.0,-0.22139942729940487,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1160831.0
-1.5124342867171692,0.6898930087020411,1.1552788417192474,-0.2667484771277578,-2.6885738112812403,0.15985971852634379,1.0,-0.7965142354333125,0.0,2.0,2.0,0.0,2.0,1.0,2.0,867747.0
0.1879596129726373,-1.1370395799665365,-0.3167256588941896,1.1633743005852588,-0.8336270667904446,0.7193443127414243,0.0,-2.756665773547525,2.0,0.0,3.0,1.0,3.0,0.0,2.0,992497.0
0.905970464608439,2.516825597370618,-0.3167256588941896,0.0203672545924043,1.3245663714446225,-0.08076061945357385,0.0,-0.53304724727939,3.0,4.0,2.0,3.0,2.0,0.0,2.0,1011924.0
-1.51994486047905,-1.1370395799665365,-0.3167256588941896,0.2099591154432477,-1.1013489536428667,0.051953683142016496,1.0,22.291916376589008,0.0,0.0,2.0,1.0,2.0,1.0,4.0,964367.0536231884
-1.6205865488882525,0.6898930087020411,1.1552788417192474,1.1633743005852588,-1.105517640890366,1.1609456629254553,1.0,-0.8534719605855015,0.0,2.0,3.0,1.0,3.0,1.0,2.0,1002360.0
0.3231499406864911,-0.0201404449562094,-0.1619979130910727,-1.220163662269769,2.1041490260596354,-0.90271393751616,0.0,-4.739403146909255,2.0,1.0,1.0,3.0,1.0,0.0,2.0,963115.0
0.0262915150590614,-1.1370395799665365,-0.1619979130910727,-0.2667484771277578,0.7161351354019917,-0.23532330791675224,0.0,-0.3855983663287012,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1026725.0
-0.8515037956716613,-1.1370395799665365,1.1552788417192474,-2.1735788474117803,-1.9500573794544616,-1.174921540672472,1.0,-1.2175782420870578,1.0,0.0,0.0,1.0,1.0,1.0,2.0,709871.0
0.0262915150590614,-0.0201404449562094,1.1552788417192474,0.2099591154432477,-0.42928921905767486,0.49355503332604755,0.0,-0.05256914392631602,2.0,1.0,2.0,2.0,3.0,0.0,2.0,1076489.0
0.3186435964293627,0.6898930087020411,1.1552788417192474,1.1633743005852588,0.6405730348228089,1.1609456629254553,0.0,0.45563333007427176,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1145142.0
2.208303954918565,-1.1370395799665365,-0.3167256588941896,0.6866667080142533,2.6268998617547483,0.3856489979417205,0.0,-32.38757429767562,4.0,0.0,3.0,3.0,3.0,0.0,0.0,1220231.0
0.7557589893708235,-0.0201404449562094,-0.3167256588941896,0.0203672545924043,2.2072241720107506,-0.08076061945357385,0.0,1.0806712857853717,3.0,1.0,2.0,3.0,2.0,0.0,2.0,964367.0536231884
-1.2045007624800577,-0.2235732856322476,-1.7887301595076266,0.6866667080142533,-0.7859048556438742,-0.055952352242310655,1.0,-1.722333979516984,1.0,1.0,3.0,1.0,2.0,1.0,2.0,964367.0536231884
0.9119789236179436,0.6898930087020411,-0.3167256588941896,1.1633743005852588,1.3305748304541272,0.7193443127414243,0.0,1.304052548307552,3.0,2.0,3.0,3.0,3.0,0.0,2.0,964367.0536231884
0.0262915150590614,-0.2235732856322476,-1.7887301595076266,0.6866667080142533,1.2582049929349666,-0.055952352242310655,0.0,0.03759463768704228,2.0,1.0,3.0,3.0,2.0,0.0,2.0,1163800.0
1.1237771037029811,-1.1370395799665365,-0.1619979130910727,-0.7434560696987634,1.5423730105391646,-0.5690186227164562,0.0,0.5918303151512924,3.0,0.0,1.0,3.0,2.0,0.0,2.0,964367.0536231884
0.0262915150590614,-0.2235732856322476,-0.1619979130910727,0.2099591154432477,-0.7559342835703127,0.09837200688295156,0.0,-0.015469179489305356,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1061009.0
2.2458568237279684,-1.1370395799665365,-1.7887301595076266,0.6866667080142533,0.9093867779217497,-0.055952352242310655,0.0,-32.93833467916498,4.0,0.0,3.0,2.0,2.0,0.0,0.0,1192111.0
-0.3287678618447597,-0.0201404449562094,1.1552788417192474,-1.220163662269769,0.08982804499142372,-0.5075309110730639,1.0,4.821797075746201,2.0,1.0,1.0,2.0,2.0,1.0,2.0,936972.0
-0.9386264513094784,0.6898930087020411,1.1552788417192474,1.1633743005852588,-0.408494315447143,1.1609456629254553,1.0,1.8767571553442748,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1040569.0
-1.1023569593184792,0.6898930087020411,-0.3167256588941896,0.2099591154432477,-2.147260690433379,0.051953683142016496,1.0,-0.5805495275645962,1.0,2.0,2.0,1.0,2.0,1.0,2.0,876941.0
-1.013732188928286,0.6898930087020411,-0.3167256588941896,0.6866667080142533,-1.7439588995872337,0.3856489979417205,1.0,-0.5338758361204413,1.0,2.0,3.0,1.0,3.0,1.0,2.0,910951.0
0.9600465956939804,0.6898930087020411,1.1552788417192474,-1.220163662269769,-0.18183956139750845,-0.5075309110730639,0.0,-1.9195861307966904,3.0,2.0,1.0,2.0,2.0,0.0,2.0,949341.0
-0.0178301081028958,-0.0201404449562094,-0.3167256588941896,-0.2667484771277578,-0.6327096355258583,-0.2817416316576873,1.0,0.010490728356194606,2.0,1.0,2.0,1.0,2.0,1.0,2.0,855565.0
1.7126060866344337,-1.1370395799665365,-0.3167256588941896,1.1633743005852588,0.82163616355897,0.7193443127414243,0.0,0.901933485424321,4.0,0.0,3.0,2.0,3.0,0.0,2.0,1280450.0
